Date,Open,High,Low,Close,Adj Close,Volume
8/29/2017,11733.79981,11801.41016,11728.98047,11791.87988,11791.87988,2737580000
8/30/2017,11783.37988,11818.67969,11770.05957,11805.07031,11805.07031,2633660000
8/31/2017,11833.87988,11890.30957,11833.87988,11875.69043,11875.69043,3348110000
9/1/2017,11897.96973,11934.96973,11897.96973,11918.08008,11918.08008,2710730000
9/5/2017,11894.92969,11898.12012,11783.87012,11827.15039,11827.15039,3490260000
9/6/2017,11859.32031,11889.26953,11855.15039,11872.91992,11872.91992,3374410000
9/7/2017,11896.79981,11899.61035,11858.74023,11879.61035,11879.61035,3353930000
9/8/2017,11873.99023,11902.44043,11861.74023,11887.98047,11887.98047,3302490000
9/11/2017,11943.46973,12015.79004,11943.46973,12010.37012,12010.37012,3291760000
9/12/2017,12029.79004,12061.04981,12028.70996,12057.12012,12057.12012,3230920000
9/13/2017,12049.71973,12063.25,12044.66016,12055.17969,12055.17969,3368050000
9/14/2017,12042.54004,12065.79981,12033.63965,12062.62012,12062.62012,3414460000
9/15/2017,12065.33008,12080.67969,12050.51953,12080.13965,12080.13965,4853170000
9/18/2017,12094.83008,12123.74023,12091.73047,12111.4502,12111.4502,3194300000
9/19/2017,12126.23047,12137.59961,12116.62988,12131.73047,12131.73047,3249100000
9/20/2017,12137.49023,12158.98047,12103.12988,12147.5,12147.5,3530010000
9/21/2017,12140.20996,12152.76953,12120.87988,12133.62988,12133.62988,2930860000
9/22/2017,12134.4502,12156.09961,12133.69043,12151.79981,12151.79981,2865960000
9/25/2017,12144.07031,12165.24023,12108.00977,12141.55957,12141.55957,3297890000
9/26/2017,12142.05957,12156.5,12125.75,12127.91992,12127.91992,3043110000
9/27/2017,12154.54981,12173.33984,12112.12012,12157.65039,12157.65039,3456030000
9/28/2017,12147.61035,12183.66992,12142.98047,12179.30957,12179.30957,3168620000
9/29/2017,12179.30957,12209.4502,12172.12012,12209.16016,12209.16016,3211920000
10/2/2017,12209.16016,12265.38965,12200.12988,12264.66016,12264.66016,3199730000
10/3/2017,12274.73047,12303.71973,12266.51953,12302.87988,12302.87988,3068850000
10/4/2017,12298.11035,12320.03027,12289.16992,12304.66992,12304.66992,3017120000
10/5/2017,12307.71973,12351.13965,12303.04981,12338.92969,12338.92969,3045120000
10/6/2017,12314.61035,12317.98047,12291.87012,12317.69043,12317.69043,2884570000
10/9/2017,12328.19043,12334.30957,12281.16992,12293.9502,12293.9502,2483970000
10/10/2017,12329.65039,12356,12321.61035,12346.58984,12346.58984,2960500000
10/11/2017,12347.20996,12362.19043,12338.17969,12362.05957,12362.05957,2976090000
10/12/2017,12342.15039,12353.13965,12325.03027,12338.74023,12338.74023,3151510000
10/13/2017,12360.87012,12377.88965,12350.03027,12352,12352,3149440000
10/16/2017,12365.99023,12377.25,12343.17969,12359.51953,12359.51953,2916020000
10/17/2017,12355.21973,12357.63965,12332.25,12349.96973,12349.96973,2889390000
10/18/2017,12371.29981,12382.58984,12358.09961,12371.01953,12371.01953,2998090000
10/19/2017,12336.15039,12381.51953,12322.12988,12380.32031,12380.32031,2990710000
10/20/2017,12407.98047,12430.65039,12401.63965,12430.51953,12430.51953,3384650000
10/23/2017,12436.75977,12443.79981,12383.36035,12384.41992,12384.41992,3211710000
10/24/2017,12405.96973,12419.50977,12397.25977,12404.99023,12404.99023,3427330000
10/25/2017,12406.2002,12406.2002,12280.30957,12336.58008,12336.58008,3874510000
10/26/2017,12362.83984,12380.28027,12350.5,12352.42969,12352.42969,3869050000
10/27/2017,12339.65039,12366.7002,12308.36035,12366.42969,12366.42969,3887110000
10/30/2017,12349.36035,12354.55957,12308.83984,12319.46973,12319.46973,3658870000
10/31/2017,12333.82031,12358.75977,12322.4502,12341.00977,12341.00977,3827230000
11/1/2017,12383.87012,12414.59961,12352.09961,12362.87988,12362.87988,3813180000
11/2/2017,12359.29004,12377.08984,12316.76953,12372.95996,12372.95996,4048270000
11/3/2017,12361.01953,12376.23047,12340.88965,12373.05957,12373.05957,3567710000
11/6/2017,12373.07031,12410.66016,12365.50977,12400.92969,12400.92969,3539080000
11/7/2017,12398.79004,12415.95996,12344.63965,12371.25,12371.25,3809650000
11/8/2017,12361.23047,12390.53027,12344.15039,12384.71973,12384.71973,3899360000
11/9/2017,12326.32031,12350.7002,12268.07031,12339.66016,12339.66016,3831610000
11/10/2017,12324.37988,12332.24023,12303.86035,12322.59961,12322.59961,3486910000
11/13/2017,12281.19043,12328.16016,12272.20996,12316.82031,12316.82031,3402930000
11/14/2017,12316.83008,12316.83008,12238.08008,12280.11035,12280.11035,3641760000
11/15/2017,12222.08984,12250.91992,12178.88965,12220.33984,12220.33984,3558890000
11/16/2017,12258.78027,12321.90039,12258.78027,12303.28027,12303.28027,3312710000
11/17/2017,12281.28027,12314.69043,12277.30957,12302.88965,12302.88965,3300160000
11/20/2017,12306.66016,12331.08984,12294.95996,12320.76953,12320.76953,3003540000
11/21/2017,12352.57031,12397.32031,12352.57031,12385.88965,12385.88965,3332720000
11/22/2017,12406.13965,12416.75,12380.29004,12390.82031,12390.82031,2762950000
11/24/2017,12423.7002,12431.69043,12419.40039,12421.92969,12421.92969,1349780000
11/27/2017,12421.30957,12427.30957,12390.29981,12390.78027,12390.78027,3006860000
11/28/2017,12412.15039,12523.63965,12409.62012,12520.23047,12520.23047,3488420000
11/29/2017,12529.54981,12579.79981,12529.54981,12561.32031,12561.32031,4078280000
11/30/2017,12596.34961,12673.7002,12584.94043,12627.79981,12627.79981,4938490000
12/1/2017,12636.73047,12649.28027,12463.83008,12614.55957,12614.55957,3942320000
12/4/2017,12685.78027,12724.5,12632.87988,12634.88965,12634.88965,4023150000
12/5/2017,12635.71973,12640.37988,12559.49023,12567.16016,12567.16016,3539040000
12/6/2017,12550.16992,12565.59961,12524.42969,12532.42969,12532.42969,3229000000
12/7/2017,12517.66992,12581.42969,12512.03027,12568.98047,12568.98047,3292400000
12/8/2017,12605,12643.12012,12587.61035,12643.05957,12643.05957,3106150000
12/11/2017,12653.09961,12669.29004,12651.15039,12668.21973,12668.21973,3091950000
12/12/2017,12680.7002,12717.08008,12674.88965,12697.78027,12697.78027,3555680000
12/13/2017,12709.05957,12739.79981,12699.48047,12699.48047,12699.48047,3542370000
12/14/2017,12706.78027,12713.82031,12629.07031,12629.07031,12629.07031,3430030000
12/15/2017,12650.08008,12723.58984,12650.08008,12699.67969,12699.67969,5723920000
12/18/2017,12760.53027,12812.11035,12760.53027,12785.82031,12785.82031,3724660000
12/19/2017,12803.17969,12807.12988,12747.25977,12747.54004,12747.54004,3368590000
12/20/2017,12782.55957,12791.66016,12741.87012,12747.54981,12747.54981,3241030000
12/21/2017,12771.20996,12826.03027,12770.86035,12800.20996,12800.20996,3273390000
12/22/2017,12803.98047,12807.5,12773.82031,12797.44043,12797.44043,2399830000
12/26/2017,12794.12988,12819.57031,12794.12988,12808.90039,12808.90039,1968780000
12/27/2017,12808.90039,12834.54981,12808.36035,12821.99023,12821.99023,2202080000
12/28/2017,12839.54004,12853.91992,12823.55957,12853.08984,12853.08984,2153330000
12/29/2017,12878.34961,12886.11035,12808.82031,12808.83984,12808.83984,2443490000
